"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"10-May-2013","EQ","814.70","820.50","809.20","818.10","811.00","812.95","814.66","955.00","673.05","2,075,931","1,691,177,385.05","62,912"
"09-May-2013","EQ","828.40","831.65","815.00","829.65","819.30","818.10","819.62","955.00","673.05","1,870,391","1,533,008,875.10","68,117"
"08-May-2013","EQ","830.10","832.90","822.05","828.15","830.20","829.65","827.80","955.00","673.05","2,710,630","2,243,865,865.85","67,270"
"07-May-2013","EQ","821.50","835.90","819.65","821.60","830.00","828.15","826.94","955.00","673.05","3,778,450","3,124,547,368.60","120,686"
"06-May-2013","EQ","802.20","824.95","802.20","800.50","822.50","821.60","817.64","955.00","673.05","2,139,146","1,749,052,560.90","67,170"
"03-May-2013","EQ","803.00","815.90","794.90","802.90","799.70","800.50","806.48","955.00","673.05","2,952,640","2,381,241,876.75","78,141"
"02-May-2013","EQ","787.40","807.00","783.40","788.20","805.10","802.90","796.38","955.00","673.05","6,225,752","4,958,068,542.40","121,839"
"30-Apr-2013","EQ","793.65","796.65","777.15","792.65","786.10","788.20","785.65","955.00","673.05","4,011,397","3,151,569,262.50","99,417"
"29-Apr-2013","EQ","793.10","798.90","788.45","792.40","793.50","792.65","792.93","955.00","673.05","4,793,061","3,800,540,845.05","63,458"
"26-Apr-2013","EQ","813.00","825.00","789.70","819.65","793.70","792.40","803.95","955.00","673.05","4,766,434","3,831,969,322.60","118,690"
"25-Apr-2013","EQ","807.60","826.60","807.60","803.70","819.00","819.65","818.62","955.00","673.05","5,925,225","4,850,535,813.40","135,376"
"23-Apr-2013","EQ","791.50","805.80","786.05","789.75","803.55","803.70","796.84","955.00","673.05","2,824,426","2,250,619,844.15","67,551"
"22-Apr-2013","EQ","786.00","794.70","778.30","781.60","789.85","789.75","788.06","955.00","673.05","2,923,783","2,304,118,427.30","64,893"
"18-Apr-2013","EQ","776.50","785.20","772.65","773.70","781.00","781.60","779.71","955.00","673.05","3,152,921","2,458,375,679.30","86,171"
"17-Apr-2013","EQ","805.85","809.60","769.20","804.95","778.05","773.70","781.78","955.00","673.05","7,338,828","5,737,330,601.75","209,414"
"16-Apr-2013","EQ","797.00","810.00","785.40","793.60","801.95","804.95","801.67","955.00","673.05","4,062,976","3,257,160,700.30","106,932"
"15-Apr-2013","EQ","773.05","799.95","773.05","775.35","794.20","793.60","789.79","955.00","673.05","3,699,483","2,921,818,636.40","101,959"
"12-Apr-2013","EQ","767.00","780.40","765.00","771.10","775.00","775.35","774.40","955.00","673.05","2,594,372","2,009,093,654.75","68,482"
"11-Apr-2013","EQ","784.00","785.10","764.15","779.40","768.10","771.10","771.37","955.00","673.05","2,612,370","2,015,097,082.00","71,229"
"10-Apr-2013","EQ","780.10","783.95","771.60","776.95","778.00","779.40","777.87","955.00","673.05","2,786,488","2,167,526,884.90","65,571"
"09-Apr-2013","EQ","792.10","795.60","771.10","789.40","777.70","776.95","783.91","955.00","673.05","2,990,299","2,344,124,216.20","88,403"
"08-Apr-2013","EQ","778.10","794.35","778.00","780.10","789.50","789.40","788.45","955.00","673.05","2,029,499","1,600,159,224.30","69,182"
"05-Apr-2013","EQ","769.00","782.40","767.70","767.55","779.15","780.10","776.36","955.00","673.05","2,969,243","2,305,187,993.75","90,676"
"04-Apr-2013","EQ","772.50","777.95","764.20","776.55","769.15","767.55","769.23","955.00","673.05","2,723,719","2,095,155,132.95","79,959"
"03-Apr-2013","EQ","797.80","799.00","771.00","793.90","775.50","776.55","786.99","955.00","673.05","2,130,749","1,676,875,960.50","61,301"
"02-Apr-2013","EQ","780.20","796.50","778.30","778.75","795.45","793.90","788.57","955.00","673.05","2,539,732","2,002,765,080.20","72,451"
"01-Apr-2013","EQ","781.00","790.80","773.80","772.90","779.35","778.75","779.78","955.00","673.05","1,903,323","1,484,177,315.40","55,306"
"28-Mar-2013","EQ","785.00","785.95","764.40","783.35","778.00","772.90","773.51","955.00","673.05","6,060,564","4,687,928,632.75","148,724"
"26-Mar-2013","EQ","802.50","805.00","780.00","809.25","782.00","783.35","790.33","955.00","673.05","4,449,515","3,516,586,805.70","122,048"
"25-Mar-2013","EQ","820.60","823.35","802.25","810.60","806.90","809.25","814.29","955.00","673.05","3,213,575","2,616,770,152.75","80,772"
"22-Mar-2013","EQ","808.30","821.00","804.35","812.60","810.95","810.60","811.54","955.00","673.05","2,714,879","2,203,241,993.20","87,272"
"21-Mar-2013","EQ","825.00","832.80","804.75","822.70","806.00","812.60","820.76","955.00","673.05","3,808,222","3,125,641,485.90","86,056"
"20-Mar-2013","EQ","829.40","829.80","813.35","825.00","820.50","822.70","820.16","955.00","673.05","4,612,611","3,783,073,213.90","132,894"
"19-Mar-2013","EQ","836.60","839.00","811.90","834.30","825.05","825.00","824.98","955.00","673.05","4,107,716","3,388,779,276.25","76,721"
"18-Mar-2013","EQ","835.00","843.50","830.80","843.65","834.50","834.30","836.76","955.00","673.05","1,833,998","1,534,607,230.05","42,162"
"15-Mar-2013","EQ","864.75","869.40","838.30","860.05","843.60","843.65","849.45","955.00","673.05","2,924,340","2,484,092,222.85","96,702"
"14-Mar-2013","EQ","844.00","863.45","835.25","845.00","861.30","860.05","851.07","955.00","673.05","3,380,827","2,877,312,819.55","77,247"
"13-Mar-2013","EQ","842.20","856.60","840.20","847.85","841.75","845.00","849.89","955.00","673.05","2,149,116","1,826,513,774.45","81,751"
"12-Mar-2013","EQ","850.50","854.50","843.55","844.50","845.85","847.85","849.93","955.00","673.05","1,954,963","1,661,573,330.35","67,429"
"11-Mar-2013","EQ","852.10","860.60","840.05","851.30","841.50","844.50","852.03","955.00","673.05","2,415,898","2,058,416,676.80","71,745"
"08-Mar-2013","EQ","843.00","854.70","840.00","836.50","852.10","851.30","847.87","955.00","673.05","2,315,993","1,963,667,172.55","77,766"
"07-Mar-2013","EQ","831.25","841.50","824.05","835.25","841.50","836.50","830.21","955.00","673.05","2,406,954","1,998,267,485.55","87,301"
"06-Mar-2013","EQ","831.90","838.40","826.70","826.35","834.55","835.25","833.46","955.00","673.05","2,463,693","2,053,380,844.85","59,431"
"05-Mar-2013","EQ","819.10","834.45","819.10","812.60","825.75","826.35","827.47","955.00","673.05","3,008,011","2,489,027,930.50","80,798"
"04-Mar-2013","EQ","808.90","818.25","804.90","810.40","812.10","812.60","812.14","955.00","673.05","3,416,863","2,774,969,720.45","79,898"
"01-Mar-2013","EQ","816.00","818.50","805.50","813.85","808.20","810.40","811.41","955.00","673.05","3,178,835","2,579,339,959.65","71,387"
"28-Feb-2013","EQ","837.20","839.55","805.75","831.30","817.00","813.85","819.00","955.00","673.05","6,324,405","5,179,692,459.70","130,981"
"27-Feb-2013","EQ","830.00","840.95","827.15","823.50","830.00","831.30","833.99","955.00","673.05","4,048,013","3,375,995,341.30","116,288"
"26-Feb-2013","EQ","849.70","849.70","818.75","854.35","828.80","823.50","831.39","955.00","673.05","3,080,139","2,560,792,337.65","109,004"
"25-Feb-2013","EQ","864.00","864.95","851.00","862.60","851.15","854.35","854.99","955.00","673.05","2,258,056","1,930,616,726.55","90,782"
"22-Feb-2013","EQ","858.50","872.00","858.00","859.20","862.50","862.60","865.72","955.00","673.05","2,223,041","1,924,530,729.65","80,843"
